kepid,koi_smet,koi_smet_err1,koi_smet_err2,koi_smass,koi_smass_err1,koi_smass_err2
9468382,-0.5,0.3,-0.3,0.831,0.23,-0.167
6145201,-0.14,0.24,-0.3,1.181,0.291,-0.158
5986209,0.04,0.25,-0.3,0.903,0.115,-0.084
9226339,0.12,0.15,-0.15,1.028,0.086,-0.07
6525209,-0.46,0.3,-0.3,0.747,0.092,-0.054
2975770,0.12,0.15,-0.15,0.769,0.048,-0.028
5534965,-0.26,0.15,-0.15,1.064,0.103,-0.066
5512513,,,,,,
9965206,0.07,0.3,-0.3,0.905,0.066,-0.099
4247023,-0.08,0.3,-0.24,0.828,0.137,-0.062
4848423,0.21,0.15,-0.2,1.257,0.081,-0.099
11403216,0.12,0.2,-0.3,1.116,0.136,-0.151
11853878,-0.58,0.3,-0.3,0.575,0.058,-0.042
5774375,-0.52,0.35,-0.25,0.925,0.222,-0.182
7692093,-0.04,0.3,-0.3,0.931,0.081,-0.102
8263752,-0.28,0.25,-0.3,1.136,0.178,-0.146
8263752,-0.28,0.25,-0.3,1.136,0.178,-0.146
7772914,-0.52,0.35,-0.25,0.763,0.121,-0.048
3529290,-0.5,0.3,-0.3,0.925,0.116,-0.095
3529290,-0.5,0.3,-0.3,0.925,0.116,-0.095
9285265,0.14,0.15,-0.15,0.991,0.079,-0.065
6025124,0.07,0.25,-0.35,1.161,0.155,-0.186
5780930,0.48,0.05,-0.25,0.955,0.196,-0.16
5531953,-0.14,0.15,-0.15,0.45,0.043,-0.059
4164393,-0.14,0.25,-0.3,1.088,0.154,-0.154
6277410,-0.28,0.3,-0.3,0.907,0.1,-0.1
9843517,-0.38,0.3,-0.3,0.826,0.075,-0.092
8812045,0.16,0.15,-0.15,1.574,0.169,-0.395
7288444,0.16,0.15,-0.15,1.018,0.081,-0.065
3101923,0.16,0.15,-0.15,1.135,0.071,-0.087
10881457,0.14,0.15,-0.1,1.271,0.107,-0.143
5513861,-0.12,0.15,-0.15,1.211,0.077,-0.102
9948002,-0.2,0.25,-0.3,1.058,0.173,-0.129
5264304,-0.54,0.3,-0.3,0.744,0.073,-0.073
10960995,-0.22,0.3,-0.3,0.7,0.083,-0.06
9592575,0.36,0.1,-0.3,1.071,0.089,-0.133
7898576,-0.18,0.25,-0.3,1.128,0.178,-0.145
5806800,0.06,0.15,-0.15,1.044,0.059,-0.074
11671429,-0.08,0.15,-0.15,1.769,0.193,-0.212
5621333,0.14,0.15,-0.15,1.038,0.09,-0.065
5621333,0.14,0.15,-0.15,1.038,0.09,-0.065
5392897,-0.22,0.25,-0.3,1.036,0.139,-0.139
3236705,0.16,0.15,-0.15,0.937,0.067,-0.045
5282049,,,,,,
11810124,0.16,0.15,-0.15,0.934,0.063,-0.045
6023859,-0.1,0.2,-0.2,0.555,0.041,-0.056
3433668,0,0.15,-0.15,1.011,0.093,-0.078
2849140,-0.18,0.3,-0.3,0.899,0.083,-0.102
7503885,-0.02,0.25,-0.3,1.014,0.14,-0.127
3629330,-0.28,0.3,-0.3,0.911,0.13,-0.098
5471289,0.02,0.25,-0.3,1.057,0.124,-0.138
8121328,-0.2,0.35,-0.25,0.788,0.122,-0.061
9783760,-0.62,0.3,-0.3,0.832,0.077,-0.086
9528430,-0.2,0.3,-0.25,1.371,0.233,-0.233
5529552,-0.06,0.3,-0.3,0.914,0.074,-0.107
8882847,-0.26,0.3,-0.3,1.043,0.181,-0.131
9773869,0.14,0.2,-0.3,1.165,0.151,-0.166
6707942,-0.08,0.3,-0.3,0.729,0.075,-0.061
5023948,-1.54,0.3,-0.25,0.76,0.079,-0.034
5113053,-0.4,0.25,-0.3,1.055,0.175,-0.131
5817957,-0.14,0.3,-0.3,0.951,0.111,-0.111
11853878,-0.58,0.3,-0.3,0.575,0.058,-0.042
4743508,-0.68,0.3,-0.3,0.839,0.117,-0.063
11810124,0.16,0.15,-0.15,0.934,0.063,-0.045
11303322,-0.1,0.25,-0.3,1.148,0.15,-0.15
11241912,-0.06,0.15,-0.15,1,0.071,-0.071
6043538,-0.18,0.15,-0.15,1.147,0.137,-0.112
8824737,-0.22,0.3,-0.3,0.882,0.083,-0.102
9349757,0.14,0.15,-0.15,0.938,0.069,-0.046
11519134,-0.24,0.3,-0.25,1.222,0.216,-0.195
7289338,0.16,0.15,-0.15,1.088,0.104,-0.083
5004909,0.14,0.15,-0.15,1.247,0.091,-0.111
6278670,-0.24,0.3,-0.25,0.891,0.254,-0.157
5898983,-0.5,0.3,-0.05,2.697,0.296,-0.83
7703955,-0.26,0.15,-0.15,0.875,0.07,-0.051
8552719,0.36,0.1,-0.15,1.026,0.057,-0.057
12164634,-0.1,0.25,-0.35,1.35,0.204,-0.224
5193077,0.26,0.15,-0.3,1.183,0.109,-0.176
5617259,-0.36,0.25,-0.3,1.799,0.156,-0.468
8880123,0.16,0.15,-0.15,1.057,0.07,-0.064
9474756,0.16,0.15,-0.15,1.038,0.073,-0.066
10068919,-0.2,0.25,-0.3,1.091,0.177,-0.129
7353970,0,0.15,-0.15,0.874,0.054,-0.049
12316447,-0.04,0.25,-0.3,1.104,0.146,-0.162
5823557,-0.22,0.25,-0.3,1.07,0.177,-0.129
10491554,-0.22,0.3,-0.3,1.032,0.165,-0.15
9785454,-0.44,0.35,-0.3,0.718,0.115,-0.046
8636333,-0.34,0.3,-0.3,1.022,0.134,-0.134
7136958,-0.36,0.3,-0.3,0.841,0.116,-0.068
1995732,-0.12,0.3,-0.3,0.848,0.087,-0.087
6069674,-0.22,0.3,-0.3,1.135,0.178,-0.218
8081239,-0.02,0.25,-0.3,1.005,0.127,-0.115
5308663,-0.22,0.3,-0.3,0.991,0.118,-0.131
3745559,0.21,0.2,-0.3,1.239,0.168,-0.168
8356054,-0.5,0.3,-0.3,0.769,0.082,-0.074
9117416,0.02,0.25,-0.3,1.251,0.19,-0.233
6356400,-0.34,0.3,-0.3,0.601,0.07,-0.047
9117416,0.02,0.25,-0.3,1.251,0.19,-0.233
5900235,-0.44,0.3,-0.3,0.934,0.128,-0.107
9474756,0.16,0.15,-0.15,1.038,0.073,-0.066
7517261,-0.12,0.25,-0.3,1.333,0.193,-0.236
7517261,-0.12,0.25,-0.3,1.333,0.193,-0.236
5653795,-0.34,0.35,-0.35,1.811,0.131,-0.523
8424002,0.04,0.15,-0.15,0.346,0.066,-0.081
8635938,0.16,0.25,-0.25,1.259,0.14,-0.26
10464666,0.12,0.25,-0.25,0.932,0.175,-0.131
5024292,0.48,0.05,-0.3,1.408,0.196,-0.196
4659255,-0.72,0.3,-0.3,0.673,0.082,-0.033
8263746,-0.08,0.3,-0.3,0.721,0.09,-0.053
5877292,0,0.25,-0.3,1.127,0.148,-0.164
10657406,0.36,0.1,-0.15,0.948,0.019,-0.071
3428468,0.44,0.05,-0.3,0.729,0.037,-0.041
7091432,-0.14,0.3,-0.3,0.755,0.106,-0.057
9845909,-0.2,0.3,-0.3,0.89,0.11,-0.09
9221528,-0.24,0.25,-0.3,1.007,0.16,-0.12
6106046,-0.06,0.25,-0.3,1.011,0.127,-0.127
6368230,-0.5,0.3,-0.3,0.933,0.097,-0.108
7115291,-0.24,0.3,-0.3,0.918,0.11,-0.099
9907505,-0.3,0.3,-0.3,0.95,0.106,-0.118
9027909,0.12,0.15,-0.15,1.054,0.097,-0.081
9230021,0.14,0.15,-0.15,0.95,0.07,-0.052
6369845,-0.4,0.3,-0.2,1.051,0.244,-0.183
9230021,0.14,0.15,-0.15,0.95,0.07,-0.052
9230021,-0.02,0.23,-0.28,1.003,0.152,-0.114
3662838,,,,,,
5471688,-0.88,0.3,-0.3,0.819,0.064,-0.085
8552719,0.36,0.1,-0.15,1.026,0.057,-0.057
5471688,-0.88,0.32,-0.28,0.811,0.078,-0.072
6058816,0.14,0.15,-0.1,1.408,0.151,-0.226
6058816,0.14,0.15,-0.1,1.408,0.151,-0.226
5130740,-0.08,0.15,-0.4,1.665,0.198,-0.322
9892471,0.02,0.25,-0.3,0.987,0.114,-0.114
2019076,-0.56,0.3,-0.3,0.818,0.103,-0.063
5879448,-0.6,0.35,-0.25,0.964,0.154,-0.126
7376490,-0.34,0.3,-0.25,0.839,0.127,-0.063
11968513,-0.28,0.15,-0.15,1.522,0.201,-0.47
4263529,-0.14,0.3,-0.3,0.876,0.092,-0.092
7866921,-0.14,0.3,-0.3,0.816,0.085,-0.078
6619815,-0.04,0.25,-0.35,1.047,0.126,-0.153
6113752,-0.02,0.25,-0.3,1.095,0.173,-0.126
3098197,-0.56,0.3,-0.3,0.874,0.088,-0.096
11651712,-0.14,0.25,-0.35,1.019,0.131,-0.131
9896558,-0.3,0.3,-0.3,0.964,0.142,-0.106
7697103,-0.66,0.3,-0.3,0.718,0.063,-0.063
9267996,-0.14,0.3,-0.3,1.019,0.118,-0.131
7045605,-0.04,0.25,-0.35,1.562,0.212,-0.259
8738775,0.18,0.2,-0.1,0.932,0.051,-0.057
7093401,0.1,0.25,-0.25,0.83,0.098,-0.066
7877818,0.02,0.25,-0.25,1.265,0.177,-0.414
5636642,-0.24,0.3,-0.3,0.869,0.13,-0.08
6515722,0.07,0.15,-0.7,2.294,0.361,-0.67
6679504,-0.78,0.3,-0.3,0.706,0.084,-0.039
5560831,0.08,0.25,-0.25,0.911,0.113,-0.075
5305404,-0.5,0.3,-0.3,0.91,0.089,-0.108
3728432,-0.24,0.3,-0.3,0.639,0.07,-0.051
6696580,-0.08,0.25,-0.3,1.107,0.159,-0.145
5473535,-0.3,0.25,-0.3,1.094,0.152,-0.137
12106934,0,0,0,1,,
6222898,-0.3,0.3,-0.3,0.825,0.117,-0.068
3955866,0.56,0.3,-0.3,1.08,0.139,-0.139
11200767,-0.36,0.3,-0.3,0.991,0.147,-0.12
9892816,0.14,0.15,-0.2,1.247,0.091,-0.111
8589731,-0.06,0.3,-0.25,1.258,0.139,-0.325
4356766,0.18,0.2,-0.3,1.031,0.122,-0.122
2167890,-0.04,0.1,-0.15,1.808,0.273,-0.682
5384079,0.1,0.15,-0.2,1.259,0.103,-0.113
4935914,0,0,0,1,,
11303811,-1.02,0.3,-0.3,0.589,0.054,-0.025
2437783,0,0,0,1,,
12062660,0,0,0,1,,
9777087,-0.74,0.3,-0.3,0.689,0.059,-0.053
5956776,-0.2,0.25,-0.35,1.43,0.209,-0.255
8883727,-0.26,0.3,-0.3,0.857,0.08,-0.098
4820550,0.16,0.15,-0.15,0.964,0.044,-0.059
6516874,-0.08,0.3,-0.3,1.053,0.139,-0.139
11709124,-0.12,0.15,-0.15,0.895,0.071,-0.052
9161118,-0.32,0.3,-0.3,0.644,0.08,-0.046
3556229,0,0,0,1,,
11911580,-0.08,0.25,-0.3,1.151,0.157,-0.157
9480535,0.14,0.15,-0.1,1.283,0.132,-0.145
10583225,0.1,0.25,-0.25,0.871,0.106,-0.065
5215251,0.07,0.25,-0.35,1.093,0.112,-0.154
10383696,0.07,0.25,-0.3,0.964,0.085,-0.113
9777090,-0.54,0.3,-0.3,0.696,0.068,-0.061
11455484,0,0,0,1,,
2446623,-0.5,0.3,-0.3,0.922,0.097,-0.118
9596089,-0.36,0.35,-0.3,0.741,0.118,-0.05
5738506,0,0,0,1,,
9777087,-0.76,0.32,-0.3,0.687,0.064,-0.057
4247807,-0.3,0.35,-0.3,0.779,0.113,-0.061
11547869,0.08,0.15,-0.15,0.267,0.072,-0.064
7700590,-0.64,0.3,-0.3,0.794,0.103,-0.055
9053086,-0.16,0.25,-0.3,1.055,0.169,-0.139
3128552,0.16,0.15,-0.15,0.924,0.062,-0.043
5467113,-0.12,0.3,-0.25,1.021,0.128,-0.157
8240123,-0.06,0.3,-0.3,0.944,0.094,-0.115
5114623,-0.08,0.22,-0.3,1.025,0.181,-0.122
5114623,,,,,,
10031907,0.07,0.25,-0.3,1.004,0.1,-0.122
6525946,-1.52,0.15,-0.15,0.763,0.367,-0.015
5480736,-0.12,0.25,-0.3,1.06,0.168,-0.137
8487748,-0.58,0.3,-0.3,0.552,0.056,-0.046
9892856,0.21,0.2,-0.35,1.2,0.147,-0.164
7137213,-0.38,0.3,-0.3,1.145,0.192,-0.157
6795089,-0.34,0.25,-0.25,1.563,0.272,-0.544
3340313,-0.12,0.25,-0.3,1.152,0.185,-0.152
9892816,0.14,0.15,-0.2,1.247,0.091,-0.111
4150804,-0.28,0.3,-0.25,0.818,0.127,-0.058
5021174,0,0,0,1,,
9025971,0,0.15,-0.15,0.941,0.068,-0.056
2581316,0.14,0.15,-0.15,1.21,0.084,-0.093
9973109,-0.48,0.3,-0.3,0.762,0.124,-0.044
6314185,-0.46,0.3,-0.3,0.864,0.12,-0.07
8620561,-0.82,0.3,-0.3,0.584,0.057,-0.033
8937019,0,0,0,1,,
9896435,0.06,0.25,-0.3,0.755,0.075,-0.062
10352938,0.06,0.25,-0.3,1.242,0.202,-0.202
10676927,-0.48,0.3,-0.3,0.841,0.079,-0.096
5649836,0,0,0,1,,
7620660,-0.26,0.3,-0.3,0.94,0.099,-0.121
3836399,-0.22,0.3,-0.3,0.7,0.095,-0.047
2581554,-0.14,0.15,-0.15,0.746,0.047,-0.036
3128552,0.16,0.15,-0.15,0.924,0.062,-0.043
10363115,-0.02,0.15,-0.15,1.006,0.098,-0.08
5966810,0.16,0.15,-0.15,1.257,0.095,-0.131
10491062,-0.1,0.3,-0.3,0.838,0.087,-0.087
9761615,-0.02,0.25,-0.3,1.07,0.134,-0.147
4058881,0.07,0.2,-0.35,1.101,0.116,-0.159
6863158,-0.1,0.1,-0.1,0.518,0.03,-0.03
2581316,0.14,0.15,-0.15,1.21,0.084,-0.093
8621353,0,0,0,1,,
10795103,0.16,0.15,-0.2,1.303,0.095,-0.105
9394601,-0.42,0.3,-0.35,1.024,0.132,-0.132
8494410,-0.22,0.3,-0.3,0.938,0.12,-0.109
8494410,-0.22,0.3,-0.3,0.938,0.12,-0.109
6863161,0.07,0.2,-0.7,2.349,0.384,-0.713
7840035,-0.22,0.3,-0.3,0.798,0.129,-0.055
8543279,0.07,0.25,-0.3,0.931,0.063,-0.108
8047283,-0.2,0.3,-0.3,0.957,0.108,-0.12
8308347,-0.58,0.35,-0.3,0.645,0.083,-0.036
7090867,0.04,0.2,-0.25,1.742,0.217,-0.652
7612691,-1.6,0.3,-0.25,0.556,0.043,-0.02
9761573,-0.38,0.25,-0.3,1.066,0.175,-0.117
8042789,-0.04,0.3,-0.3,0.91,0.073,-0.101
10095484,-0.1,0.3,-0.3,0.95,0.094,-0.104
5467102,-0.04,0.25,-0.3,1.047,0.139,-0.139
6780367,-0.38,0.3,-0.3,0.85,0.226,-0.164
10281221,-0.22,0.25,-0.3,1.068,0.144,-0.144
6525946,-1.52,0.15,-0.15,0.763,0.367,-0.015
5471496,-0.06,0.3,-0.3,0.71,0.064,-0.058
4544620,-0.16,0.3,-0.3,0.871,0.07,-0.104
5784777,-0.44,0.35,-0.3,0.676,0.093,-0.043
6863187,0.07,0.25,-0.3,1.083,0.112,-0.137
6949061,0.14,0.15,-0.15,1.054,0.1,-0.08
9719636,-0.12,0.3,-0.3,0.995,0.153,-0.126
2452440,-0.56,0.3,-0.3,0.771,0.112,-0.052
5020034,-0.36,0.3,-0.3,1.055,0.167,-0.152
7017372,-0.28,0.25,-0.3,1.079,0.177,-0.129
6974867,0.16,0.25,-0.25,1.348,0.145,-0.339
7102316,-0.14,0.3,-0.3,0.91,0.104,-0.095
11518142,0.12,0.15,-0.15,1.029,0.09,-0.073
3114667,-0.28,0.3,-0.3,0.604,0.067,-0.055
12109845,-1.84,0.25,-0.1,0.492,0.037,-0.034
3954227,-0.36,0.34,-0.3,0.65,0.09,-0.049
8651551,-0.36,0.3,-0.3,0.581,0.069,-0.05
7115550,-0.38,0.3,-0.3,0.845,0.098,-0.08
9532637,-0.16,0.3,-0.3,0.656,0.072,-0.054
5305451,-0.2,0.3,-0.3,0.88,0.092,-0.092
7174349,0,0,0,1,,
11824218,0.07,0.15,-0.65,3.546,0.071,-2.432
3128552,-0.24,0.3,-0.26,0.91,0.097,-0.095
10788461,0.2,0.2,-0.3,1.015,0.122,-0.111
10788461,0.2,0.2,-0.3,1.015,0.122,-0.111
10788461,0.2,0.2,-0.3,1.015,0.122,-0.111
11667548,0.07,0.25,-0.3,1.213,0.168,-0.168
8868649,-0.04,0.3,-0.3,0.846,0.119,-0.064
9715939,-0.26,0.25,-0.3,1.086,0.177,-0.145
6887030,-0.34,0.3,-0.3,0.827,0.09,-0.082
4751083,-0.04,0.25,-0.3,1.148,0.181,-0.148
4751083,,,,,,
5903301,-0.32,0.3,-0.3,1.009,0.169,-0.123
7695087,0.21,0.15,-0.35,2.572,0.374,-1.496
6200709,-0.42,0.3,-0.3,0.934,0.118,-0.118
8323764,-0.16,0.3,-0.3,0.752,0.106,-0.057
7013923,0.2,0.2,-0.3,0.79,0.067,-0.055
5360082,-0.84,0.3,-0.3,0.56,0.05,-0.027
6543683,-0.4,0.3,-0.3,0.909,0.13,-0.095
5008245,0.16,0.2,-0.35,1.257,0.182,-0.182
10555365,-0.32,0.3,-0.3,0.826,0.117,-0.068
5481426,0,0,0,1,,
7983756,-0.42,0.3,-0.3,0.976,0.123,-0.123
7289165,-0.18,0.25,-0.3,1.142,0.195,-0.146
12784167,-0.2,0.3,-0.3,0.937,0.09,-0.11
8949316,0,0.1,-0.1,0.439,0.037,-0.037
8912730,0.04,0.2,-0.35,1.459,0.216,-0.238
9784230,0,0,0,1,,
11466960,-0.1,0.25,-0.3,1.303,0.184,-0.204
3124420,0,0,0,1,,
4649440,-0.1,0.2,-0.35,1.783,0.177,-0.708
2437488,0,0.2,-0.25,1.549,0.435,-0.479
10083623,-0.18,0.3,-0.3,0.899,0.104,-0.095
11253711,-0.26,0.15,-0.15,0.92,0.069,-0.062
8043052,-0.26,0.35,-0.3,0.745,0.109,-0.054
5435816,0.07,0.25,-0.3,1.117,0.13,-0.159
8559589,-0.28,0.3,-0.3,0.993,0.16,-0.12
4372765,0.14,0.2,-0.35,1.313,0.185,-0.206
9489524,-0.14,0.15,-0.15,0.796,0.046,-0.046
10268903,,,,,,
7017437,-0.3,0.2,-0.3,1.725,0.282,-0.612
7220320,0.04,0.25,-0.3,1.255,0.163,-0.303
9291378,-0.06,0.25,-0.3,1.086,0.139,-0.153
4075067,0.07,0.25,-0.6,2.922,0.242,-0.968
4949524,-0.16,0.3,-0.3,0.913,0.083,-0.111
2697935,-0.14,0.25,-0.25,1.294,0.157,-0.314
6531143,-0.06,0.25,-0.3,1.132,0.157,-0.157
3550434,-0.52,0.3,-0.3,0.666,0.087,-0.037
2558370,0,0,0,1,,
12301181,0,0.15,-0.15,0.806,0.035,-0.051
5397166,0.2,0.2,-0.3,1.635,0.143,-0.572
7024530,-0.04,0.25,-0.3,1.077,0.14,-0.14
5015459,-0.58,0.3,-0.3,0.557,0.058,-0.042
11709124,-0.12,0.15,-0.15,0.895,0.071,-0.052
8505920,0.18,0.15,-0.1,0.869,0.065,-0.035
1433980,-0.22,0.25,-0.3,1.317,0.182,-0.251
2438490,-0.14,0.3,-0.3,0.864,0.102,-0.083
3838496,0,0,0,1,,
6470521,-0.1,0.25,-0.3,1.147,0.172,-0.157
2449090,0,0,0,1,,
5652260,-0.14,0.3,-0.3,0.949,0.1,-0.111
2569494,-0.08,0.3,-0.3,0.804,0.113,-0.061
12405950,-0.46,0.3,-0.25,1.447,0.231,-0.282
5206233,-0.18,0.3,-0.3,0.909,0.094,-0.104
7031066,0.28,0.15,-0.3,0.842,0.078,-0.058
6775985,-0.36,0.25,-0.3,1.204,0.17,-0.189
11357192,0.28,0.15,-0.3,1.421,0.228,-0.532
9533489,0.24,0.15,-0.35,1.69,0.187,-0.257
11825057,0,0,0,1,,
12306699,-0.14,0.3,-0.3,0.825,0.065,-0.098
9692336,0,0,0,1,,
9641008,-0.54,0.3,-0.3,0.785,0.073,-0.073
8588377,-0.38,0.3,-0.25,0.816,0.123,-0.061
3644601,-0.3,0.3,-0.3,0.873,0.1,-0.09
4242692,-0.5,0.3,-0.3,1.094,0.174,-0.157
8781480,-0.18,0.2,-0.25,1.696,0.108,-0.613
6783732,-0.44,0.3,-0.35,1.012,0.132,-0.132
11607176,-0.42,0.3,-0.3,0.837,0.096,-0.079
10661718,-0.48,0.3,-0.3,0.9,0.117,-0.087
6105462,-0.46,0.3,-0.3,1.011,0.16,-0.117
8257205,0.16,0.15,-0.15,0.868,0.035,-0.049
6470516,-0.26,0.25,-0.3,1.79,0.135,-0.293
6891124,-0.08,0.25,-0.3,1.106,0.171,-0.14
7770471,-0.12,0.25,-0.3,1.228,0.188,-0.188
5130380,-0.26,0.3,-0.3,0.915,0.142,-0.095
6314173,-0.4,0.25,-0.3,1.442,0.193,-0.289
5688997,-0.1,0.25,-0.3,1.007,0.165,-0.12
9489524,-0.14,0.15,-0.15,0.796,0.046,-0.046
7031340,-0.32,0.35,-0.25,0.853,0.088,-0.107
4073730,-0.32,0.35,-0.25,1.705,0.213,-0.396
2854948,-0.36,0.3,-0.3,0.87,0.088,-0.098
7813039,0,0.15,-0.15,0.924,0.057,-0.057
3644601,-0.3,0.3,-0.3,0.873,0.1,-0.09
8459354,0,0.2,-0.35,2.082,0.292,-0.542
6531617,-0.32,0.35,-0.3,0.727,0.116,-0.05
4164922,-0.1,0.15,-0.15,0.756,0.051,-0.032
12061969,0.12,0.25,-0.3,0.864,0.049,-0.085
4164922,-0.1,0.15,-0.15,0.756,0.051,-0.032
10328393,-0.1,0.15,-0.15,0.774,0.036,-0.048
10259029,-0.28,0.3,-0.3,0.852,0.097,-0.089
8299947,0,0,0,1,,
3335813,-0.06,0.25,-0.3,1.051,0.167,-0.125
11858741,0,0,0,1,,
6363494,0.07,0.15,-0.6,2.485,0.367,-0.681
2576107,-0.5,0.3,-0.3,1,0.119,-0.132
9532421,0.08,0.25,-0.3,0.761,0.078,-0.062
6936966,-0.1,0.25,-0.3,0.99,0.092,-0.127
5653849,-0.58,0.35,-0.3,0.71,0.103,-0.037
2437060,0.07,0.2,-0.3,2.799,0.542,-1.734
8127648,0,0,0,1,,
11564013,-0.74,0.3,-0.3,0.742,0.103,-0.04
9405541,0.02,0.25,-0.15,0.935,0.373,-0.02
8906045,-0.14,0.3,-0.3,0.953,0.144,-0.108
7031638,-0.18,0.25,-0.3,1.046,0.16,-0.107
7296094,0,0,0,1,,
5437945,-0.38,0.3,-0.3,1.031,0.171,-0.128
12009347,0.4,0.05,-0.3,0.728,0.037,-0.046
4037163,0,0,0,1,,
5535890,-0.02,0.15,-0.15,0.977,0.078,-0.064
5215980,-0.22,0.3,-0.3,0.84,0.078,-0.096
9353742,0.16,0.15,-0.15,0.964,0.035,-0.07
9178185,0.12,0.25,-0.3,1.755,0.123,-0.694
6290382,-0.14,0.25,-0.35,1.46,0.219,-0.241
3327992,0.18,0.2,-0.3,0.656,0.05,-0.055
5649206,0,0,0,1,,
5193384,-0.24,0.15,-0.1,0.883,0.115,-0.014
5181804,-0.3,0.25,-0.3,1.185,0.185,-0.185
10491544,-0.76,0.3,-0.25,0.812,0.352,-0.02
9101496,0.24,0.15,-0.1,1.212,0.133,-0.133
11450414,0.16,0.15,-0.15,1,0.072,-0.072
4937143,-0.44,0.25,-0.3,1.198,0.185,-0.166
8719324,,,,,,
11241814,-0.34,0.3,-0.3,0.959,0.14,-0.102
5036537,0.44,0.05,-0.3,0.855,0.068,-0.055
9837083,-0.14,0.3,-0.3,0.632,0.064,-0.057
12557548,-0.18,0.3,-0.3,0.666,0.067,-0.055
3657758,-0.02,0.25,-0.3,0.963,0.104,-0.115
7031726,-0.18,0.25,-0.15,1.291,0.214,-0.214
3338660,-0.22,0.3,-0.3,0.96,0.145,-0.109
3338674,-0.1,0.15,-0.1,0.949,0.348,-0.039
5546277,-0.02,0.25,-0.3,1.014,0.116,-0.127
8258160,-0.08,0.3,-0.3,0.805,0.113,-0.07
9752982,-0.72,0.25,-0.45,0.811,0.209,-0.209
4666008,-0.04,0.25,-0.3,1.157,0.156,-0.156
8430105,-0.38,0.15,-0.1,0.938,0.352,-0.059
9517393,0.07,0.2,-0.35,1.117,0.12,-0.16
8052474,-0.14,0.3,-0.3,0.866,0.125,-0.073
3534118,0,0.15,-0.15,1.064,0.096,-0.072
3534118,,,,,,
2441161,-0.48,0.3,-0.3,0.765,0.081,-0.072
3231120,-0.18,0.3,-0.3,0.91,0.123,-0.089
12216706,-0.28,0.35,-0.4,1.979,0.35,-0.428
12216706,,,,,,
10735331,-0.16,0.25,-0.35,1.435,0.173,-0.238
7763269,-0.26,0.3,-0.3,1.017,0.173,-0.115
8365739,,,,,,
5471606,0.07,0.25,-0.25,1.104,0.481,-0.113
11200405,-0.56,0.3,-0.3,0.868,0.119,-0.079
5475736,-0.68,0.3,-0.3,0.747,0.099,-0.043
9049673,-0.32,0.35,-0.3,0.727,0.109,-0.047
7031898,-0.44,0.3,-0.3,0.961,0.135,-0.098
9593759,-0.24,0.25,-0.25,1.373,0.261,-0.358
8827930,0.1,0.15,-0.15,0.969,0.074,-0.061
5020044,-0.08,0.25,-0.3,1.129,0.159,-0.145
11560037,-0.22,0.3,-0.3,0.924,0.131,-0.098
11911561,-0.62,0.3,-0.25,0.888,0.119,-0.089
6547322,-0.12,0.3,-0.3,1.303,0.185,-0.343
3440118,0.06,0.15,-0.15,0.971,0.047,-0.08
9159265,-0.18,0.3,-0.3,0.91,0.083,-0.104
4472818,0.1,0.15,-0.15,1.032,0.057,-0.063
5816806,0,0,0,1,,
6531496,-0.1,0.25,-0.3,0.99,0.113,-0.126
9661869,-0.12,0.25,-0.3,1.032,0.181,-0.12
6790592,-0.1,0.25,-0.15,1.11,0.207,-0.128
9411166,0.16,0.15,-0.15,1.01,0.073,-0.061
3097352,-0.06,0.25,-0.3,1.028,0.153,-0.126
6066379,-0.24,0.25,-0.3,1.057,0.185,-0.139
6508221,-0.18,0.15,-0.15,0.826,0.035,-0.069
12154526,0.34,0.1,-0.15,1.071,0.066,-0.066
6952971,-0.08,0.25,-0.3,1.183,0.169,-0.152
3459199,0.07,0.15,-0.35,3.083,0.185,-0.694
6973796,0.22,0.2,-0.3,0.725,0.056,-0.056
12023089,-0.96,0.34,-0.3,0.638,0.076,-0.028
6286155,-0.34,0.15,-0.2,1.41,0.215,-0.399
7831363,-0.58,0.3,-0.3,0.929,0.13,-0.095
8804845,0.16,0.15,-0.15,0.981,0.048,-0.066
4663185,0.02,0.1,-0.2,2.1,0.878,-0.878
5305471,-0.46,0.3,-0.3,0.762,0.104,-0.056
5560830,-0.22,0.25,-0.3,1.013,0.158,-0.115
4147444,-0.26,0.25,-0.3,1.054,0.193,-0.113
8211824,-0.42,0.36,-0.28,0.679,0.116,-0.044
5980800,0.02,0.26,-0.24,0.842,0.13,-0.064
9592850,-0.08,0.3,-0.3,0.844,0.11,-0.073
6227560,-0.9,0.3,-0.3,0.552,0.049,-0.031
5866104,0,0,0,1,,
8256044,-0.02,0.3,-0.25,0.95,0.125,-0.102
8780968,-0.56,0.35,-0.25,1.119,0.201,-0.326
6960446,-0.26,0.25,-0.3,1.059,0.184,-0.123
8264097,0,0,0,1,,
7515679,-0.08,0.25,-0.3,2.054,0.11,-0.585
9674592,-0.26,0.3,-0.3,0.899,0.088,-0.107
9674592,,,,,,
10879213,0,0,0,1,,
5650314,-0.1,0.3,-0.3,0.723,0.051,-0.076
6962901,-0.06,0.3,-0.4,1.707,0.192,-0.575
8302302,-0.34,0.3,-0.3,1.022,0.129,-0.143
10581918,-0.3,0.25,-0.35,1.634,0.182,-0.363
3851949,0.02,0.25,-0.3,1.594,0.22,-0.616
9097892,-0.26,0.25,-0.3,1.042,0.172,-0.114
5769943,-0.3,0.1,-0.1,0.412,0.029,-0.035
4638237,0.07,0.15,-0.15,0.947,0.08,-0.047
